  -75800000.0       183.406998    
  -75700000.0       182.998001    
  -75600000.0       182.587997    
  -75500000.0       182.177002    
  -75400000.0       181.766998    
  -75300000.0       181.358002    
  -75200000.0       180.953003    
  -75100000.0       180.550003    
  -75000000.0       180.151001    
  -74900000.0       179.757996    
  -74800000.0       179.369003    
  -74700000.0       178.983002    
  -74600000.0       178.602997    
  -74500000.0       178.225998    
  -74400000.0       177.850998    
  -74300000.0       177.481003    
  -74200000.0       177.112000    
  -74100000.0       176.744995    
  -74000000.0       176.380997    
  -73900000.0       176.018005    
  -73800000.0       175.656998    
  -73700000.0       175.296005    
  -73600000.0       174.936005    
  -73500000.0       174.576004    
  -73400000.0       174.216003    
  -73300000.0       173.856003    
  -73200000.0       173.494995    
  -73100000.0       173.132996    
  -73000000.0       172.770004    
  -72900000.0       172.404999    
  -72800000.0       172.037994    
  -72700000.0       171.667999    
  -72600000.0       171.296005    
  -72500000.0       170.921005    
  -72400000.0       170.542007    
  -72300000.0       170.160004    
  -72200000.0       169.774002    
  -72100000.0       169.382004    
  -72000000.0       168.987000    
  -71900000.0       168.587997    
  -71800000.0       168.182999    
  -71700000.0       167.774994    
  -71600000.0       167.363998    
  -71500000.0       166.949997    
  -71400000.0       166.533005    
  -71300000.0       166.115005    
  -71200000.0       165.695999    
  -71100000.0       165.274994    
  -71000000.0       164.854004    
  -70900000.0       164.434006    
  -70800000.0       164.014008    
  -70700000.0       163.593994    
  -70600000.0       163.175995    
  -70500000.0       162.761002    
  -70400000.0       162.347000    
  -70300000.0       161.936005    
  -70200000.0       161.529999    
  -70100000.0       161.126999    
  -70000000.0       160.727005    
  -69900000.0       160.332993    
  -69800000.0       159.945007    
  -69700000.0       159.559998    
  -69600000.0       159.184998    
  -69500000.0       158.815002    
  -69400000.0       158.451004    
  -69300000.0       158.097000    
  -69200000.0       157.751007    
  -69100000.0       157.410995    
  -69000000.0       157.080994    
  -68900000.0       156.759003    
  -68800000.0       156.442001    
  -68700000.0       156.134995    
  -68600000.0       155.835007    
  -68500000.0       155.541000    
  -68400000.0       155.255005    
  -68300000.0       154.977005    
  -68200000.0       154.705002    
  -68100000.0       154.438995    
  -68000000.0       154.182999    
  -67900000.0       153.932007    
  -67800000.0       153.686005    
  -67700000.0       153.451004    
  -67600000.0       153.220001    
  -67500000.0       152.996002    
  -67400000.0       152.781006    
  -67300000.0       152.570999    
  -67200000.0       152.367004    
  -67100000.0       152.173004    
  -67000000.0       151.985001    
  -66900000.0       151.802994    
  -66800004.0       151.628998    
  -66699996.0       151.462006    
  -66600000.0       151.300003    
  -66500000.0       151.145996    
  -66400000.0       150.998993    
  -66300004.0       150.856995    
  -66199996.0       150.723999    
  -66100000.0       150.597000    
  -66000000.0       149.925003    
  -65900000.0       149.824997    
  -65800004.0       149.720001    
  -65699996.0       149.613998    
  -65600000.0       149.503006    
  -65500000.0       149.391006    
  -65400000.0       149.274002    
  -65300004.0       149.156006    
  -65199996.0       149.033997    
  -65100000.0       148.910004    
  -65000000.0       148.783005    
  -64900000.0       148.654007    
  -64800004.0       148.522003    
  -64699996.0       148.386993    
  -64600000.0       148.250000    
  -64500000.0       148.110992    
  -64400000.0       147.968994    
  -64300004.0       147.824997    
  -64199996.0       147.677994    
  -64100000.0       147.529007    
  -64000000.0       147.378006    
  -63900000.0       147.223999    
  -63800000.0       147.067993    
  -63700000.0       146.910004    
  -63600000.0       146.750000    
  -63500000.0       146.587006    
  -63400000.0       146.423004    
  -63300000.0       146.255997    
  -63200000.0       146.087006    
  -63100000.0       145.916000    
  -63000000.0       145.742996    
  -62900000.0       145.567001    
  -62800000.0       145.389999    
  -62700000.0       145.209000    
  -62600000.0       145.026993    
  -62500000.0       144.839996    
  -62400000.0       144.651993    
  -62300000.0       144.457993    
  -62200000.0       144.263000    
  -62100000.0       144.061996    
  -62000000.0       143.858994    
  -61900000.0       143.649002    
  -61800000.0       143.438004    
  -61700000.0       143.218002    
  -61600000.0       142.998001    
  -61500000.0       142.768005    
  -61400000.0       142.537003    
  -61300000.0       142.294006    
  -61200000.0       142.050995    
  -61100000.0       141.796005    
  -61000000.0       141.539993    
  -60900000.0       141.272995    
  -60800000.0       141.005005    
  -60700000.0       140.729004    
  -60600000.0       140.453003    
  -60500000.0       140.171005    
  -60400000.0       139.889008    
  -60300000.0       139.606003    
  -60200000.0       139.322006    
  -60100000.0       139.039001    
  -60000000.0       138.757004    
  -59900000.0       138.477997    
  -59800000.0       138.201004    
  -59700000.0       137.929001    
  -59600000.0       137.660004    
  -59500000.0       137.397995    
  -59400000.0       137.141006    
  -59300000.0       136.893005    
  -59200000.0       136.651001    
  -59100000.0       136.419998    
  -59000000.0       136.197998    
  -58900000.0       135.988007    
  -58800000.0       135.789993    
  -58700000.0       135.604004    
  -58600000.0       135.434006    
  -58500000.0       135.276993    
  -58400000.0       135.139999    
  -58300000.0       135.016006    
  -58200000.0       134.916000    
  -58100000.0       134.830002    
  -58000000.0       134.772003    
  -57900000.0       134.727997    
  -57800000.0       134.718994    
  -57700000.0       134.722000    
  -57600000.0       134.763000    
  -57500000.0       134.813995    
  -57400000.0       134.904007    
  -57300000.0       135.000000    
  -57200000.0       135.136002    
  -57100000.0       135.276993    
  -57000000.0       135.457001    
  -56900000.0       135.641006    
  -56800000.0       135.865005    
  -56700000.0       136.091003    
  -56600000.0       136.358994    
  -56500000.0       136.628006    
  -56400000.0       136.938995    
  -56300000.0       137.251999    
  -56200000.0       137.610001    
  -56100000.0       137.972000    
  -56000000.0       138.386993    
  -55900000.0       138.809006    
  -55800000.0       139.292999    
  -55700000.0       139.787994    
  -55600000.0       140.354996    
  -55500000.0       140.936996    
  -55400000.0       141.606003    
  -55300000.0       142.292999    
  -55200000.0       143.082993    
  -55100000.0       143.895004    
  -55000000.0       144.835007    
  -54900000.0       145.794006    
